x,y
3.0529859969306408,9.158957990791922
8.5057462115742,25.517238634722602
6.420803526961056,19.26241058088317
7.103569470514688,21.310708411544063
8.46051913099949,25.38155739299847
3.3142989270444834,9.94289678113345
8.076077546826827,24.22823264048048
1.004781760723057,3.0143452821691707
2.507687280777059,7.5230618423311775
4.591966627127749,13.775899881383246
7.443866520516257,22.33159956154877
1.0932153716288018,3.2796461148864053
3.2278097160614436,9.68342914818433
6.183986520809956,18.551959562429868
5.968684647607706,17.906053942823117
1.4477112816269622,4.343133844880887
2.1883599053115423,6.565079715934627
1.0727412654444957,3.218223796333487
3.6673725115064917,11.002117534519474
3.7706023974694833,11.31180719240845
8.138578072167888,24.415734216503665
7.451048790203894,22.353146370611682
2.8405206599522,8.5215619798566
8.337535415989676,25.012606247969025
1.6717334297251973,5.015200289175592
0.32044270782720985,0.9613281234816295
9.636621203145907,28.90986360943772
1.111397913191513,3.3341937395745394
9.824170348779456,29.47251104633837
8.59161127071127,25.774833812133814
0.4839144246960736,1.4517432740882208
6.4689083065739155,19.406724919721746
4.577401654788328,13.732204964364982
6.986988573367052,20.960965720101157
5.538184461518499,16.6145533845555
1.3553352476697311,4.066005743009193
8.878539127886185,26.635617383658555
6.445395143296109,19.336185429888324
8.648480643679674,25.94544193103902
8.811553745157974,26.434661235473925
9.655716372406275,28.967149117218824
4.979414749847057,14.938244249541171
7.800539042181569,23.401617126544707
5.629439926395766,16.8883197791873
0.3741782282308126,1.1225346846924378
7.854772109455261,23.564316328365784
1.1220476343298735,3.366142902989621
7.223454080329437,21.67036224098831
1.5546311799670798,4.663893539901239
5.072885031657153,15.218655094971458
6.709612623113205,20.128837869339616
0.10143032647440875,0.30429097942322625
8.205039666000264,24.615118998000792
5.2978779443379995,15.893633833013999
8.080250504683102,24.240751514049308
3.072853555016107,9.218560665048322
3.7698781200168083,11.309634360050424
7.236896140317006,21.710688420951016
6.0428138523278925,18.128441556983677
6.341217315656498,19.023651946969494
2.9299095500119887,8.789728650035967
7.090745971654564,21.272237914963693
6.771301548922953,20.313904646768858
3.875821208921042,11.627463626763126
0.6563756966403622,1.9691270899210866
3.21941634228887,9.65824902686661
5.150393914179152,15.451181742537457
7.469077533913071,22.40723260173921
5.706976728485088,17.120930185455265
9.513404476324457,28.54021342897337
9.684104560311054,29.05231368093316
5.741310032397136,17.223930097191406
8.065397431743618,24.19619229523085
1.516516733753267,4.549550201259801
0.17088988359627355,0.5126696507888207
5.5188090467675375,16.556427140302613
4.785763395059609,14.357290185178828
8.382341166130882,25.147023498392645
9.936015704068499,29.808047112205497
3.9076343887780007,11.722903166334003
4.336859115029144,13.010577345087432
4.8879330121749796,14.663799036524939
0.061735985883957234,0.1852079576518717
9.720407553763478,29.16122266129043
0.3257478893262644,0.9772436679787933
9.459658184782416,28.37897455434725
2.5740763946935497,7.722229184080649
4.038734958225784,12.11620487467735
8.734543377671466,26.2036301330144
0.8907631683624584,2.672289505087375
9.540095945301049,28.62028783590315
4.517976998966003,13.55393099689801
7.7690574671794295,23.30717240153829
1.2840914733858966,3.8522744201576895
3.5830804892942636,10.74924146788279
0.043912136922377165,0.1317364107671315
6.104503185540282,18.313509556620847
0.553289649871509,1.659868949614527
7.442677347801107,22.32803204340332
4.429662252615371,13.288986757846112
